UniqueID,TotalCornS_Bu,TotalCornD_Bu,CattlCornD_Bu,HogCornD_Bu,BroilerCornD_Bu,EthanolCornD_Bu,AllOtherCornD_Bu,LayerCorn_bu,PulletCorn_bu,TurkeyCorn_bu,MilkcowCorn_bu,Wetmill_bu,Export_bu
17069,3.63E+05,262560.1748,0,242084.4216,0,0,16555.64303,162.0344439,0,0,3758.075727,0,0
17071,1.39E+07,669309.0463,212527.1029,379153.636,102.2162532,0,53978.99255,224.3553838,4283.947335,0,19038.79588,0,0
17073,3.58E+07,7.33E+07,942134.5563,2352180.667,57.52443786,6.71E+07,2640223.754,252471.1026,88.39983036,0,12843.99578,0,0
17075,4.41E+07,2.70E+06,1026843.151,1094352.022,102.2162532,0.00E+00,119478.212,448620.6404,32.56835855,0,10571.18995,0,0
17077,2056564.644,169870.1059,37224.05845,61083.54862,102.2162532,0,26577.42965,2422.207199,17.31809542,0,42443.32763,0,0
17079,3.23E+06,3885414.98,142214.9925,3493259.237,102.2162532,0,153924.9759,815.3656309,10.33916145,0,95087.85357,0,0
17081,1.69E+06,354376.3648,86140.28911,200202.5144,6.380862014,0,34725.64744,1405.337196,267.4259324,443.7595222,31185.01034,0,0
17083,5990848.113,95987.49276,42473.60515,22274.18703,102.2162532,0,17634.63186,1648.388862,41.61512482,7108.668952,4704.179526,0,0
17085,9695414.076,1582586.539,725153.2925,267934.226,102.2162532,0,142144.7584,833.0232306,24.55550843,7108.668952,439285.7982,0,0
17087,306892.8818,5.91E+05,11778.84511,533831.2285,0,0.00E+00,36114.18515,948.3169695,40.32272964,0,8287.101538,0,0
17089,13259813.87,1005124.033,211174.947,695272.838,39.63868827,0,40610.3896,1287.966092,68.49694458,2756.687941,53913.06873,0,0
17091,22990906.63,1074175.585,32849.4362,270699.4151,164.258857,0,45207.10103,720921.6861,87.62439325,43.77349272,4202.289823,0,0
17093,7.84E+06,290727.1108,16384.94881,229484.7364,126.3604038,0,26204.03734,1200.716776,33.6022747,8787.783265,8504.92553,0,0
17095,26064909.29,2.89E+06,213640.6432,2510997.894,32.38770871,0.00E+00,137801.6513,1290.043457,52.47124434,2252.415757,23932.49332,0,0
17097,949527.7115,13758.23397,3155.172036,151.5250818,25.52344806,0,4669.609826,3413.110144,18.09353253,105.353152,2219.84675,0,0
17099,4.81E+07,597707.2737,517239.4276,42123.97275,393.4864909,0,35653.03212,1767.83733,36.18706506,70.48274251,422.8475979,0,0
17101,4810896.784,1224725.712,19884.64661,783517.2576,0,0,47621.42552,335.4943934,0,370887.6103,2479.277572,0,0
17103,39302494.42,1359616.424,480651.6778,799957.7289,102.2162532,0,57732.59128,1545.559311,17.57657446,7108.668952,12500.40493,0,0
17105,2.82E+07,4852527.495,74527.65549,4478058.625,299.1270769,0,192008.9485,3255.23043,12536.60356,20802.90851,71038.39644,0,0
17107,2.23E+07,1170174.681,21793.57268,1093101.94,29.00391825,0,48879.85455,938.9688285,1215.57242,48.96695795,4166.801644,0,0
17109,1.93E+07,1.01E+06,128613.8943,808386.3116,32.87110735,0.00E+00,68413.74809,643.9830461,37.47946024,2286.033902,1585.678492,0,0
17111,1.58E+07,6.57E+05,152316.393,280359.2827,203.6075061,0.00E+00,49504.03641,3417.264874,114.506213,254.4797966,170830.4295,0,0
17113,40168426.22,3754758.24,106263.5515,3278927.008,102.2162532,0,149314.0059,1730.444766,66.94607036,164.7070404,218189.3605,0,0
17115,1.99E+07,257205063.8,104116.0096,194311.9768,0,107095501.3,9129825.86,541.1534952,0,0,0,140680767.5,0
17117,19475326.78,1498864.215,694212.7824,651046.4548,102.2162532,0,86686.29462,1076.074896,14.47482602,7108.668952,58617.24825,0,0
17119,7.16E+06,16396116.33,55040.70181,168287.544,16.43555367,15473571.78,602384.8732,3382.988357,88.39983036,0,93343.60723,0,0
17121,1757345.96,951556.1387,10340.01624,797357.1879,16.62891313,0,57293.54896,72983.24309,31.01748434,1156.464209,12378.0319,0,0
17123,14183509.34,634121.0694,107615.7074,480542.7007,0,0,33389.28124,416.5116153,0,0,12156.86844,0,0
17125,15937670.41,712529.8963,23622.96017,654361.0659,102.2162532,0,33921.19676,522.4572132,0,0,0,0,0
17127,2.03E+06,337795.9532,14794.17708,293314.6772,0,0,23314.71048,258.6319008,0,0,6113.756539,0,0
17129,7.60E+06,125077.1259,46927.76599,62144.22419,30.9375128,0,11886.19799,639.8283168,1296.610581,2151.56132,0,0,0
17131,20459873.57,2038781.052,74448.1169,1866182.908,30.35743443,0,92677.57125,473.6391436,0,0,4968.459275,0,0
17133,4856679.825,664522.3537,29190.66122,526663.3032,2.32031346,0,34079.15701,430.0144856,0,0,74156.89747,0,0
17135,1.48E+07,2656794.472,110956.3281,2404494.702,69.02932543,0,108854.5948,1194.484682,40.32272964,0,31185.01034,0,0
17137,17834728,1112694.883,502286.1733,528254.3166,102.2162532,0,57285.93727,478.8325552,23.26311325,7108.668952,17155.47496,0,0
17139,1.30E+07,176108.306,45734.6872,28808.70618,5109.523598,0,12043.0906,5259.887331,537.8948742,39395.40152,39219.1147,0,0
17141,31382680.53,38523138.38,1223144.382,1811463.413,109.8281704,33534056.48,1401083.501,482028.8613,4602.967563,50.45080516,66598.49666,0,0
17143,1.66E+07,75266218.51,30622.35578,427206.0276,49.79005966,72098221.44,2694800.871,1914.291539,65.65367518,38.58002748,13299.50081,0,0
17145,1075123.472,106307.6677,58619.9382,3163.086083,102.2162532,0,26038.74392,811.2109016,24.2970294,0,17548.17531,0,0
17147,1.81E+07,57426.47356,1135.792359,51475.45662,0,0,3542.489557,473.6391436,0,0,799.0958807,0,0
17149,14623278.96,4857069.797,22588.95855,4617745.81,0,0,200958.6399,545.3082245,5.428059759,0,15225.65229,0,0
17151,6.04E+05,38007.99387,11709.27131,928.0911263,0,0,16866.57643,265.9026771,0,0,8238.152326,0,0
17153,1.78E+06,1.57E+04,0,1439.488277,0,0.00E+00,9474.883908,180.7307258,0,0,4604.897089,0,0
17155,4325555.536,34773859.85,1998.507536,0,1.450195912,33534056.48,1236267.511,129.8352915,0,0,1406.066106,0,0
17157,3744013.033,254022.978,127818.5084,30892.17606,102.2162532,0,32444.88538,1024.14078,58.15778313,0,61682.89334,0,0
17159,2.14E+06,1502240.287,50268.38663,1024214.85,102.2162532,0,59578.24528,959.7424751,23.26311325,317197.5667,49896.01655,0,0
17161,10001527.91,350260.0828,82004.28261,218290.821,5.704103922,0,33136.15997,996.0963568,102.0992193,396.6941183,15328.22542,0,0
17163,6310971.059,1.93E+07,171087.4994,228878.6361,102.2162532,18108390.5,723635.5241,1545.559311,25.84790361,0,66334.21691,0,0
17165,2300539.67,662823.8497,48836.69207,514332.9497,0,0,32995.44482,64438.81322,0,0,2219.949889,0,0
17167,38771221.08,858424.504,58779.01537,723456.5032,130.0342335,0,55213.90898,2675.645688,39.80577156,0,18129.59076,0,0
17169,4944260.82,1208304.286,30860.97154,1109599.234,8.701175474,0,58849.09284,186.9628198,17.83505349,0,8781.488576,0,0
17171,7448237.568,278884.045,30940.51012,217855.1864,102.2162532,0,18105.33524,488.1806962,4283.947335,7108.668952,0,0,0
17173,13408934.33,1877517.162,282043.8275,1409410.549,52.20705284,0,94765.3454,760.3154673,2188.030356,27.4511734,88269.43605,0,0
17175,13215237.98,292937.8325,52415.92846,221700.1354,0,0,15259.76927,181.7694082,28.43269397,0,3351.79727,0,0
17177,21420417.88,19439153.87,1031695.005,1353043.218,115.1455554,15090325.42,755951.8904,505366.5263,4825.822507,8007.842287,689823,0,0
17179,22885254.27,82870833.17,84708.59455,935440.0927,147.0498655,66582447.32,2960237.162,1194.484682,6162.952169,10226.6399,33880.66378,12256388.21,0
17181,1.24E+06,540222.1468,10749.1528,487164.3521,2.513672915,0,33410.41867,1277.579269,36.18706506,19.29001374,7562.653205,0,0
17183,23138763.9,466164.9611,214117.8747,202683.7376,221.5899354,0,27713.37611,1473.89023,51.17884915,15410.55795,4492.755727,0,0
17185,2.34E+06,4881.998269,0,0,0,0,3115.885929,238.8969365,0,0,1527.215404,0,0
17187,26664683.83,1667054.13,284509.5237,1281618.083,27.74708179,0,87400.45138,1034.527603,42.64904096,0,12421.14819,0,0
17189,3080871.392,1.92E+06,363332.2628,1064937.216,0,0.00E+00,95301.83758,364.5774987,14.47482602,0,396049.6313,0,0
17191,5399402.089,1828650.778,359275.7949,1090526.014,102.2162532,0,91095.90983,1329.513385,20.41984385,275148.3044,11152.60539,0,0
17193,8740614.845,289575.9391,31815.43457,237686.0315,0,0,19288.43509,594.1262941,33.34379566,0,158.5678492,0,0
17195,40611091.1,3911224.235,1271265.227,2054717.991,78.7939779,0,173209.6925,345821.7623,3302.305074,5479.757736,57348.70546,0,0
17197,12408195.61,3.42E+05,24179.73028,260736.7846,60.90822832,0.00E+00,16588.38642,3322.744781,82.19633349,347.2202473,36682.02911,0,0
17199,679030.1909,413851.7967,8254.931909,374123.3034,0,0,25621.79599,0,43.94143614,0,5807.823966,0,0
17201,9039330.372,526728.2054,274328.5846,91047.63355,76.86038335,0,32480.87308,2253.940661,47.30166361,61.57965924,126431.4318,0,0
17203,1.89E+07,3488562.975,233048.0582,2197227.33,201.5772318,0,134524.0082,884709.6619,8448.228318,14018.76672,16385.34442,0,0
18001,8275635.592,3846222.352,125989.1209,2081803.099,9173.466954,0,185389.0159,928462.5567,47833.35499,272.2859632,467299.4516,0,0
18003,10662901.1,964673.5497,88208.29235,645743.0769,9352.81721,0,65539.06098,48307.03792,56.34842988,116.482006,107350.4339,0,0
18005,6.56E+06,3.15E+05,35633.28672,227855.8418,5.203211324,0.00E+00,19320.11795,1255.76694,114.764692,0,30815.01869,0,0
18007,17218573.38,6.76E+05,77915.18518,350390.0699,9352.81721,0.00E+00,34246.37832,225.3940661,0,31348.79822,172521.3571,0,0
18009,4111038.438,672749.1275,31099.58729,614661.4945,0,0,26680.59574,307.4499704,0,0,0,0,0
18011,10739491.93,511160.1108,57983.62951,401692.992,64.21858187,0,24532.66299,1148.78266,46.00926843,215.2480178,25476.56777,0,0
18013,90896.96791,110646.2741,0,63401.21315,9352.81721,0,6272.416155,403.008745,0,0,31216.81884,0,0
18015,1.38E+07,5173288.481,117637.5693,4846870.674,92.83624415,0,193740.081,11559.65045,10.85611952,311.1687762,3065.645084,0,0
18017,1.18E+07,39332450.44,40564.67908,821796.2814,37.65481879,36887462.13,1407197.983,1175.7884,41.87360385,54.9023468,174119.1469,0,0
18019,1365341.357,1368928.863,87440.5873,5303.377864,9352.81721,0,60467.47863,1164580.694,22.48767614,31348.79822,10412.6221,0,0
18021,4.08E+06,1.90E+05,25213.7319,133738.8354,0.616169762,0,12907.40815,1167.478942,5.169580723,0,16966.75986,0,0
18023,1.72E+07,3457989.588,0,3299174.548,16.49965696,0,125052.5174,2054.480648,0,55.30359519,31636.23867,0,0
18025,200517.4998,288171.1494,0,180995.6578,0,0,16923.67934,1092.693814,42.39056193,0,89116.72788,0,0
18027,7.84E+06,3.96E+07,218174.3426,1353327.328,100.2302813,7.20E+06,1390821.18,6257.02237,321.2894419,2216582.834,101483.4235,27112932.35,0
18029,625696.6267,5.34E+04,19327.8765,4943.505795,10.81720249,0,12344.48312,1044.914426,46.78470554,36.2571288,15645.36112,0,0
18031,6.98E+06,3449312.203,285782.1411,2778515.426,9352.81721,0,130483.8559,653.3311871,21213.53021,0,223311.1014,0,0
18033,4491712.5,475751.6965,195426.3069,169196.6945,41.89954382,0,45222.92568,1224.60647,41.87360385,7.419236054,64589.97057,0,0
18035,8871262.258,297071.9529,0,268998.8132,10.26949603,0,26545.97054,1430.265572,52.2127653,34.42132481,0,0,0
18037,4148505.65,5400222.791,363889.0329,1695054.269,39.708718,0,224376.7344,4944.39326,90.06506486,3008442.35,103386.2377,0,0
18039,6.76E+06,3.15E+06,361423.3367,946141.5516,516109.4067,0.00E+00,196209.3685,171456.3313,19702.04757,130.5785545,938827.3791,0,0
18041,2618894.167,231403.6448,28331.9746,127410.8832,11.63876217,0,12066.24358,801.8627606,47.81862169,0,62733.22328,0,0
18043,2.33E+05,76077.48228,0,68836.76182,0,0,6795.125739,445.5947206,0,0,0,0,0
18045,11577225.81,2.24E+05,14157.86838,149112.5141,9352.81721,0,16284.5313,1085.423037,15.25026313,31348.79822,2642.797487,0,0
18047,3003815.465,454609.2851,110399.558,267479.6507,73.94037145,0,36157.30116,1481.161006,40.58120867,22.25770816,38954.83495,0,0
18049,11818664.97,764606.0114,60290.24852,515734.5567,18.8274094,0,39674.17155,903.6536292,30.50052626,63.10576214,147890.9473,0,0
18051,9944271.625,500985.0654,60763.30648,307671.6787,0.616169762,0,26044.94445,1148.78266,64.61975903,2.065279488,105289.0519,0,0
18053,8860311.198,17802043.05,7953.858643,323259.8215,9352.81721,16767028.24,634179.2077,688.6463864,21213.53021,0,38366.92834,0,0
18055,4055586.541,1232550.786,38576.21442,459506.6811,9352.81721,0,69258.63359,2396.240141,58.41626217,639394.9566,14006.82668,0,0
18057,7809046.449,252889.8827,14237.40697,109969.3281,3.765481879,0,24529.62173,1106.196684,24.2970294,12.62115243,369.9916481,0,102636.6539
18059,7331322.319,886161.6495,22342.22269,827232.2437,27.93302921,0,34478.64938,1537.249852,52.98820241,67.51504809,422.8475979,0,0
18061,1648250.783,4.34E+07,9544.630372,789533.7254,114333.7225,4.02E+07,1625934.761,2405.588282,259325.273,383224.0828,15698.21707,0,0
18063,6.84E+06,282174.7377,5965.393982,252213.4987,0,0,17509.99915,1128.009013,19.38592771,0,5338.450923,0,0
18065,7066334.154,8.44E+05,169973.9592,450542.0822,19.99128561,0.00E+00,43332.98489,926.5046405,1.292395181,21.51578456,179181.6696,0,0
18067,10155215.89,1411532.415,11294.47927,1307585.694,9352.81721,0,55672.40448,1857.16401,74.95892048,376.8971915,25317.99992,0,0
18069,9133869.941,1228469.474,18612.02923,746128.4436,27.24839614,0,54317.17024,234571.8632,18.09353253,0,174794.6258,0,0
18071,5780929.192,1139639.033,150487.0055,856116.7124,18.14277633,0,58824.89898,2259.076231,41.15041757,60.81100716,71831.23569,0,0
18073,2.18E+07,15872111.29,149691.6197,546494.1483,9352.81721,13413622.59,608051.9675,601.3970705,21213.53021,0,1123083.22,0,0
18075,6735289.746,31921526.51,295644.9258,3148255.566,10.26949603,22803158.41,1145424.601,2857959.366,636398.6501,934565.5533,100109.1688,0,0
18077,1519172.036,340013.6305,8987.860267,279849.6286,18.21123963,0,27418.82385,1239.148023,23.00463422,66.03120088,22410.92269,0,0
18079,3499828.711,1883294.092,106740.783,462814.4218,9352.81721,0,78363.24801,1164580.694,21213.53021,31348.79822,8879.799555,0,0
18081,4447583.746,273974.975,53688.54584,94229.66027,9352.81721,0,15621.19035,921.3112288,0,0,100161.4501,0,0
18083,13226290.52,1058580.58,42632.68233,483933.2301,9352.81721,0,41310.11936,392.6219216,21213.53021,392578.4888,67167.09007,0,0
18085,11267604.67,3500193.57,241320.0712,1406758.86,9352.81721,0,161599.5921,1164580.694,307941.0675,388.0260456,208252.4419,0,0
18087,5529266.226,2780710.006,134817.904,529409.6953,723885.4105,0,243002.6889,385107.055,2386.019983,341.2848585,761759.9475,0,0
18089,1.01E+07,2.91E+07,15368.43352,3314.611165,0,0,1028725.002,717.7294917,11.63155663,0,22939.48218,28028923.11,0
18091,1.63E+07,3820439.198,140067.4507,3205664.631,19.03279932,0,154009.6061,1085.423037,31.53444241,100.1596867,319461.3602,0,0
18093,1024303.578,113314.1413,19884.64661,1287.963196,9352.81721,0,37246.01526,961.8198398,18.09353253,31348.79822,13213.98743,0,0
18095,12102438,23975182.35,20839.10965,204748.2668,480.6124144,22803158.41,856474.3914,833.0232306,1090.097854,99.41776312,87459.02093,0,0
18097,521026.2698,22058561.66,0,113.6438114,0,0,783252.2538,222.2780191,7.754371084,0,0,21274965.73,0
18099,10364271.2,563453.2987,64505.7936,71917.59197,9352.81721,0,41597.22736,2896.885025,119.9342728,58.61196482,373004.4373,0,0
18101,1046085.193,1.36E+06,49552.53935,437680.1989,0,0.00E+00,48064.79052,0,34.63619084,744219.117,80448.71804,0,0
18103,7966236.44,2338809.782,64187.63925,2088223.975,10.13256942,0,98095.32383,1198.639412,40.32272964,0,87053.74921,0,0
18105,586133.2804,174132.5841,47319.17822,4223.761656,452.5424586,0,12619.42792,3315.474005,95.37876433,1331.752872,104775.0682,0,0
18107,14288858.33,39679465.92,41483.20637,1242467.79,33.54702038,36887462.13,1413295.061,2659.026771,99.77290795,112.4429944,91852.94297,0,0
18109,3412375.618,1.64E+05,40644.21767,59700.88224,9352.81721,0.00E+00,15727.56131,1216.297011,36.70402313,31348.79822,5972.72232,0,0
18111,1.44E+07,2150099.649,7317.549952,876780.9454,9352.81721,0,92060.92198,1164580.694,6.72045494,0,0,0,0
18113,7.54E+06,16215363.93,126466.3524,1773979.896,105533.5175,0,604722.6833,13140671.34,239365.1465,40.06387469,224584.9304,0,0
18115,173526.7313,295786.7576,0,268998.8132,0,0,26500.37764,274.2121358,0,13.3546249,0,0,0
18117,8.88E+05,1625419.443,25929.57918,295507.2539,9352.81721,0,74315.4133,1164580.694,21213.53021,31348.79822,3171.356984,0,0
18119,1360055.039,3.84E+05,12010.32655,213649.5136,9352.81721,0.00E+00,20914.31655,1665.007779,21213.53021,0,105194.4881,0,0
18121,4.23E+06,192580.0597,50825.15673,6193.58772,161.8472575,0,21196.47182,4495.417135,144.2313022,98.67583951,109464.6719,0,0
18123,695186.1753,497634.5656,15191.87001,384911.5891,9352.81721,0,32892.22327,1081.268308,22.22919711,31348.79822,22833.77028,0,0
18125,1.97E+06,682970.2644,5010.930945,418322.8697,0,0,28510.79395,387.42851,0,230738.2413,0,0,0
18127,9.92E+06,200068.8301,18293.87488,120083.6274,40.39335107,0,16361.75133,788.3598903,91.61791081,63.06350646,44346.14183,0,0
18129,9.21E+06,55094603.74,7317.549952,728665.1779,0,52361033.91,1957502.313,628.4028111,25.84790361,0,39430.5385,0,0
18131,1.22E+07,808451.0362,44621.14699,532212.9093,21.90825821,0,41416.66457,2727.941109,49.69107027,0,187400.7749,0,0
18133,4.72E+06,32567365.14,6840.318433,516738.4103,27.38532276,30851331.97,1170592.945,2460.638445,122.7775422,11.12885408,19239.5657,0,0
18135,9.40E+06,3.99E+06,40087.44756,3363951.52,11.29644564,0.00E+00,155643.3319,1201.755459,49.11101687,318322.3229,110733.2147,0,0
18137,5.74E+06,7.77E+05,86537.98204,612748.4903,46.21273215,0.00E+00,45441.97743,1848.854552,40.83968771,154.8959616,30180.7473,0,0
18139,7.97E+06,2.97E+06,343686.232,2433966.33,19.99128561,0.00E+00,126551.9613,959.7424751,67.2045494,0,64748.53842,0,0
18141,1.13E+07,623017.3073,40564.67908,455219.2271,52.10057655,0,29297.40782,6487.38495,118.1715765,48.96695795,91229.36924,0,0
18143,1.96E+06,3.94E+04,0,7.39E+02,0,0.00E+00,3977.802123,470.5230966,0,0,34212.67478,0,0
18145,7.76E+06,666535.0447,23304.80582,581231.2733,2.943922196,0,29919.14304,990.9029451,6.677237568,0,31079.29844,0,0
18147,4.58E+06,2370842.523,65619.33381,632011.1164,9352.81721,0,107016.2491,1164580.694,21213.53021,348479.2917,22569.49054,0,0
18149,6.44E+06,7.21E+04,34201.59217,3087.323542,0,0.00E+00,3754.578396,918.1951818,0,0,30138.31071,0,0
18151,3.28E+06,6.11E+05,84151.82445,359516.924,9352.81721,0.00E+00,36790.70724,910.9244055,24.2970294,31348.79822,88903.70745,0,0
18153,5.01E+06,1.08E+06,24498.45369,766622.2109,9352.81721,0.00E+00,40534.42222,747.8512793,0,183999.2799,54244.9648,0,0
18155,450031.479,235034.9489,0,159212.8993,9352.81721,0,17030.11704,920.2725465,44.71687325,31348.79822,17125.32771,0,0
18157,1.16E+07,98846773.81,23225.26724,664285.9588,26.15298323,0,3512533.637,3216.799183,19.38592771,244.8347898,87818.52364,94555403.25,0
18159,1.17E+07,2575410.81,12411.58773,1247316.592,9352.81721,0,93053.60374,1164580.694,21213.53021,0,27481.98511,0,0
18161,3.06E+06,2.08E+05,29588.35415,111956.077,7.530963758,0.00E+00,10996.61538,320.9528407,6.72045494,0,55123.74921,0,0
18163,2.15E+06,6.04E+04,8365.647301,44055.91754,0,0.00E+00,3327.111583,0,0,0,4651.323576,0,0
18165,4.19E+06,818272.5463,0,771565.7167,9352.81721,0,36815.56284,515.1864369,23.26311325,0,0,0,0
18167,3496997.925,79781.92832,4136.006494,3579.780058,9352.81721,0,6269.985413,815.3656309,21213.53021,31348.79822,3065.645084,0,0
18169,9007692.802,26786719.54,59097.16972,2654511.087,142.2667517,22803158.41,973723.9803,17714.56758,171390.4699,476.8500863,106504.7387,0,0
18171,9.85E+06,2.65E+05,9544.630372,120352.7827,9352.81721,0.00E+00,13619.88355,309.5273351,21213.53021,31348.79822,59258.0304,0,0
18173,2432069.721,1.58E+05,11851.24938,83717.60772,23.14059773,0.00E+00,9329.133048,459.0975909,52.48619297,0,52567.28547,0,0
18175,4.12E+06,2.07E+06,115569.5661,199634.2953,1103895.514,0.00E+00,104122.6512,151894.8269,11270.20293,339055.378,44557.56562,0,0
18177,4.70E+06,35304064.39,65937.48815,285492.1948,93.58934052,33534056.48,1270464.169,4494.378452,212.2740408,74.19236054,143239.6238,0,0
18179,1.07E+07,2672085.571,65698.87239,1953915.93,92.15161108,0,103548.3843,366008.8029,22764.50719,167.6747348,159889.2479,0,0
18181,1.83E+07,4064892.384,110725.2139,3776971.012,0,0,159277.9911,0,0,0,17918.16696,0,0
18183,5.51E+06,1.02E+06,84947.21031,836494.2143,66.68326091,0.00E+00,46539.97699,8303.17075,30.50052626,223.5091357,43394.73473,0,0
19001,1.14E+07,1.39E+06,502604.3277,6.89E+05,17.88574959,0,126419.0304,1852.025251,51.11921827,28.35522114,70027.25644,0,0
19003,7.48E+06,2.42E+07,354105.7868,1075714.437,19803.08986,2.18E+07,950103.2925,264.8639948,8.529808192,0,0,0,0
19005,1.28E+07,3.82E+06,912625.7407,2030133.046,14.50195912,0.00E+00,235352.2475,1501.642096,0,22.99071984,640349.831,0,0
19007,1.10E+06,469701.1848,173632.7342,106140.825,19803.08986,0,65716.38724,821.5977249,56599.16393,31394.88168,15592.50517,0,0
19009,1.53E+07,7.22E+06,1334737.019,5575403.268,108.2812948,0.00E+00,298312.2382,11212.26098,15.50874217,0,211.4237989,0,0
19011,2.81E+07,4.00E+06,926624.5319,2.66E+06,122.9766134,0.00E+00,202887.5056,12733.92497,19.12744867,194.9613043,197416.9722,0,0
19013,2.03E+07,5.17E+06,330562.3652,4560904.963,21.84961841,0,236759.6093,878.7252532,0,14.83847211,40857.64914,0,0
19015,2.70E+07,3.32E+06,578325.0619,2.56E+06,117.6592284,0.00E+00,144539.9441,9867.482158,336.2815602,123.1593185,26690.41178,0,0
19017,2.05E+07,4578397.685,513182.9597,3662607.456,53.36720957,0,202156.9928,1560.100863,66.68759132,84.60584901,198685.515,0,0
19019,3.17E+07,48479524.81,926863.1477,7060349.07,7629.964093,38564164.96,1760383.411,13518.45056,430.8845532,143.9331794,146040.9891,0,0
19021,2.84E+07,50056307.22,1018809.754,8297361.956,159.2315112,36887462.13,1823126.736,16488.03021,133375.1826,1822899.621,56624.57911,0,0
19023,2.26E+07,46503055.15,718472.0512,7091279.127,57.52443786,36887462.13,1677375.058,3687.32228,524.9709224,91.19652204,124105.77,0,0
19025,2.50E+07,7.92E+06,813679.7392,6801695.755,62.84182287,0.00E+00,303888.517,553.6176832,19.90288578,99.62645264,0,0,0
19027,2.28E+07,34552703.14,4451933.76,10567075.1,122.2998553,18108390.5,1284305.301,700.071892,29.46661012,66.77312448,140079.8679,0,0
19029,1.37E+07,4854804.201,1542889.5,903108.4284,19803.08986,0,230801.19,2050561.107,0,31394.88168,76246.00406,0,0
19031,2.48E+07,4587076.161,572121.0522,3800722.568,52.30373257,0,199727.6006,1030.372874,19.64440675,82.91986289,13319.69933,0,0
19033,24720236.48,42998272.38,284986.7552,2487663.031,19803.08986,38564164.96,1537776.34,662.6793281,56599.16393,31394.88168,15221.4793,0,0
19035,2.48E+07,40219498.96,1800355.904,5351032.503,19803.08986,30851331.97,1506794.442,1303.546327,0,669215.092,19662.4133,0,0
19037,2.06E+07,41515563.83,1958558.152,4329582.985,668.9270345,33534056.48,1508353.956,1973.496432,13.44090988,1060.485271,181295.9076,0,0
19039,2.31E+06,1863643.679,126227.7367,1616355.929,41.37892337,0,115046.4574,1162.28553,0,0,4809.891426,0,0
19041,2.50E+07,5.71E+06,1392561.571,3.44E+06,132.7412658,0.00E+00,230579.3186,13745.03065,632770.8968,210.4417223,0,0,0
19043,26579190.51,7.36E+06,1288047.869,4945096.808,19803.08986,0,362647.7853,67013.70672,56599.16393,31394.88168,589396.6955,0,0
19045,3.19E+07,1.33E+08,2810416.413,1072324.064,41.28224364,8.33E+07,4544329.209,1205.910188,16.80113735,65.44691581,143239.6238,41128361.25,0
19047,3.03E+07,26727633.78,1274924.002,5975334.78,62.84182287,18443731.07,1027283.189,394.6992863,36.18706506,0,5867.01042,0,0
19049,19160640.26,2270367.204,451381.478,1085108.992,19803.08986,0,116363.3292,537906.5742,22911.84024,31394.88168,5497.018772,0,0
19051,1.93E+06,3.37E+06,91230.75864,2.96E+06,827.2884281,0,177025.9519,36532.535,3384.26602,97.1919923,100902.008,0,0
19053,2273774.053,2068659.777,751878.2575,1043723.704,19803.08986,0,153129.4151,608.6678468,56599.16393,31394.88168,11522.59704,0,0
19055,3.03E+07,4.99E+07,3626323.233,6883727.646,23.10645487,3.69E+07,1915634.402,7460.855194,72.63260915,36.63188028,566721.493,0,0
19057,9776720.41,35487922.01,138224.813,532497.0189,118.3359864,33534056.48,1270093.156,355.2293577,338.2158009,187.6042739,12051.15654,0,0
19059,1.38E+07,22991442.65,1106938.507,818538.4921,19803.08986,20120433.89,832355.8774,373.9256397,56599.16393,0,36399.70407,0,0
19061,1.70E+07,8611004.226,4584206.429,2599999.939,28.81055879,0,444790.2262,2020.237137,82.34338943,32.64463864,979843.5961,0,0
19063,1.81E+07,4.62E+06,788784.1616,3630010.623,29.29395743,0.00E+00,198142.6044,3033.317033,0,0,0,0,0
19065,2.79E+07,6878624.939,1287650.176,4811716.855,79.08401709,0,344417.7611,8188.954894,8.271329156,16.32231932,426547.5143,0,0
19067,21061231.58,42958324.13,1364961.682,3091774.592,70.09280243,36887462.13,1540839.153,7257.936795,200.3320716,111.1218126,65647.08957,0,0
19069,3.30E+07,11432079.16,580313.5266,10407746.47,146.3731074,0,419669.1082,824.7137719,418.3486295,12.61270129,22948.00699,0,0
19071,1.67E+07,1.98E+07,282475.4795,291723.6638,19803.08986,18443731.07,704837.6257,829.9071836,56599.16393,0,0,0,0
19073,2.39E+07,3.96E+07,778364.6068,3830118.434,46.69630838,3.35E+07,1490535.286,914.0404525,20.93680193,0,0,0,0
19075,2.96E+07,4.64E+06,623980.2106,3786554.973,107.7978962,0.00E+00,199959.1933,1076.074896,308.0969101,0,28013.65336,0,0
19077,1.47E+07,41870087.24,938396.2427,2447224.775,40.50880582,36887462.13,1535661.837,4194.58692,53.24668144,64.22074409,56989.69178,0,0
19079,3.03E+07,3.84E+07,145316.9974,12264762.11,40.60548555,2.31E+07,1452046.557,4204.597868,116.0544415,1421364.63,12148.44772,0,0
19081,2.90E+07,1.39E+07,604095.564,7.02E+06,215.4991126,0.00E+00,519517.2136,5731784.605,615.9175001,0,23771.20081,0,0
19083,3.34E+07,62026492.13,844222.5564,13637427.83,71.63967807,45270976.25,2227751.011,7418.111952,204.7531932,113.574156,38306.40353,0,0
19085,2.66E+07,950560.0487,237024.9876,621006.6073,152.7539694,0,91814.81137,560.8884595,0,0,0,0,0
